importId;product_code;name;qty;priority;defineSubBillOfMaterial;unit_name;prodProcess_code;costPrice;company_code;hasNoManageStock;workshopStockLocation_name;billOfMaterials
9916252;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9916253;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916254;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916255;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916256;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916257;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916258;F5055A-7;EVA BROCHES 2XL BEIGE;1;10;true;unidad;PP-F5055A-7;0;BASE;false;Main Workshop;9916241|9916242|9916243|9916244|9916245|9916246|9916247|9916248|9916249|9916250|9916251|9916252|9916253|9916254|9916255|9916256|9916257
9916259;4A3004710000000U425537;TELA DE PUNTO DACOTA S.O BEIGE;0.33;10;false;metro;;0;BASE;false;;
9916260;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.64;10;false;metro;;0;BASE;false;;
9916261;37516000-2;ELASTICO BASE 02-0281 BEIGE ( SESGO );2.76;10;false;metro;;0;BASE;false;;
9916262;3500001000007-2;GAFETE 3/4 3 X 2 BEIGE BET-EL;2;10;false;Unidad;;0;BASE;false;;
9916263;3500001000016-2;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 BEIGE;0.32;10;false;metro;;0;BASE;false;;
9916264;10891500-2;CINTA TUBULAR 02-0281 BEIGE (TAPAVARILLA NORMAL);3.5;10;false;metro;;0;BASE;false;;
9916265;V6073-7/27;VARILLA ESPIRAL 7 MM - 27;3;10;false;Unidad;;0;BASE;false;;
9916266;V6073-7/28;VARILLA ESPIRAL 7 MM - 28;2;10;false;Unidad;;0;BASE;false;;
9916267;V6073-7/29;VARILLA ESPIRAL 7 MM - 29;2;10;false;Unidad;;0;BASE;false;;
9916268;V6073-7/30;VARILLA ESPIRAL 7 MM - 30;2;10;false;Unidad;;0;BASE;false;;
9916269;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916270;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9916271;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916272;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916273;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916274;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916275;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916276;F5055A-8;EVA BROCHES 3XL BEIGE;1;10;true;unidad;PP-F5055A-8;0;BASE;false;Main Workshop;9916259|9916260|9916261|9916262|9916263|9916264|9916265|9916266|9916267|9916268|9916269|9916270|9916271|9916272|9916273|9916274|9916275
9916277;4A3004710000000U425537;TELA DE PUNTO DACOTA S.O BEIGE;0.37;10;false;metro;;0;BASE;false;;
9916278;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.69;10;false;metro;;0;BASE;false;;
9916279;37516000-2;ELASTICO BASE 02-0281 BEIGE ( SESGO );2.8;10;false;metro;;0;BASE;false;;
9916280;3500001000007-2;GAFETE 3/4 3 X 2 BEIGE BET-EL;2;10;false;Unidad;;0;BASE;false;;
9916281;3500001000016-2;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 BEIGE;0.34;10;false;metro;;0;BASE;false;;
9916282;10891500-2;CINTA TUBULAR 02-0281 BEIGE (TAPAVARILLA NORMAL);3.45;10;false;metro;;0;BASE;false;;
9916283;V6073-7/28;VARILLA ESPIRAL 7 MM - 28;3;10;false;Unidad;;0;BASE;false;;
9916284;V6073-7/29;VARILLA ESPIRAL 7 MM - 29;2;10;false;Unidad;;0;BASE;false;;
9916285;V6073-7/30;VARILLA ESPIRAL 7 MM - 30;2;10;false;Unidad;;0;BASE;false;;
9916286;V6073-7/31;VARILLA ESPIRAL 7 MM - 31;2;10;false;Unidad;;0;BASE;false;;
9916287;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916288;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9916289;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916290;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916291;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916292;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916293;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916294;F5055A-9;EVA BROCHES 4XL BEIGE;1;10;true;unidad;PP-F5055A-9;0;BASE;false;Main Workshop;9916277|9916278|9916279|9916280|9916281|9916282|9916283|9916284|9916285|9916286|9916287|9916288|9916289|9916290|9916291|9916292|9916293
9916295;4A3004710000000U425537;TELA DE PUNTO DACOTA S.O BEIGE;0.4;10;false;metro;;0;BASE;false;;
9916296;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.71;10;false;metro;;0;BASE;false;;
9916297;37516000-2;ELASTICO BASE 02-0281 BEIGE ( SESGO );2.84;10;false;metro;;0;BASE;false;;
9916298;3500001000007-2;GAFETE 3/4 3 X 2 BEIGE BET-EL;2;10;false;Unidad;;0;BASE;false;;
9916299;3500001000016-2;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 BEIGE;0.34;10;false;metro;;0;BASE;false;;
9916300;10891500-2;CINTA TUBULAR 02-0281 BEIGE (TAPAVARILLA NORMAL);3.5;10;false;metro;;0;BASE;false;;
9916301;V6073-7/28;VARILLA ESPIRAL 7 MM - 28;3;10;false;Unidad;;0;BASE;false;;
9916302;V6073-7/29;VARILLA ESPIRAL 7 MM - 29;2;10;false;Unidad;;0;BASE;false;;
9916303;V6073-7/30;VARILLA ESPIRAL 7 MM - 30;2;10;false;Unidad;;0;BASE;false;;
9916304;V6073-7/31;VARILLA ESPIRAL 7 MM - 31;2;10;false;Unidad;;0;BASE;false;;
9916305;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916306;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9916307;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916308;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916309;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916310;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916311;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916312;F5055A-10;EVA BROCHES 5XL BEIGE;1;10;true;unidad;PP-F5055A-10;0;BASE;false;Main Workshop;9916295|9916296|9916297|9916298|9916299|9916300|9916301|9916302|9916303|9916304|9916305|9916306|9916307|9916308|9916309|9916310|9916311
9916313;4A1000010000000U985001;TELA DE PUNTO BARANOA C.O NEGRO;0.54;10;false;metro;;0;BASE;false;;
9916314;4A1000020000000U985001;TELA DE PUNTO FRANCINE CO NEGRO;0.6;10;false;metro;;0;BASE;false;;
9916315;614E6037-2;ELASTICO BASE ENCAJE SILICONA 2L COLOR 99-0000 NEGRO ( ENCAJE CON FLOR );0.98;10;false;metro;;0;BASE;false;;
9916316;37516000-1;ELASTICO BASE 99-0001 NEGRO ( SESGO );1.14;10;false;metro;;0;BASE;false;;
9916317;3500001000016-1;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 NEGRO;0.34;10;false;metro;;0;BASE;false;;
9916318;21300580;CREM POLIE FIJA 3 AUTOMA 030 CTMS CFC36 DA E NEGRO;1;10;false;Unidad;;0;BASE;false;;
9916319;51C2120-05AVA;NYLTEX 120T24 CONE TXN NEGRO (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916320;3157080-C9700;EPIC HL80T40 CONE PPC NEGRO (HILO);3805;10;false;metro;;0;BASE;false;;
9916321;353;HILAZA NYLON NEGRO (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916322;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916323;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916324;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916325;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916326;FP1512-1;ALEXIA 2XS NEGRO;1;10;true;unidad;PP-FP1512-1;0;BASE;false;Main Workshop;9916313|9916314|9916315|9916316|9916317|9916318|9916319|9916320|9916321|9916322|9916323|9916324|9916325
9916327;4A1000010000000U985001;TELA DE PUNTO BARANOA C.O NEGRO;0.57;10;false;metro;;0;BASE;false;;
9916328;4A1000020000000U985001;TELA DE PUNTO FRANCINE CO NEGRO;0.61;10;false;metro;;0;BASE;false;;
9916329;614E6037-2;ELASTICO BASE ENCAJE SILICONA 2L COLOR 99-0000 NEGRO ( ENCAJE CON FLOR );1.02;10;false;metro;;0;BASE;false;;
9916330;37516000-1;ELASTICO BASE 99-0001 NEGRO ( SESGO );1.16;10;false;metro;;0;BASE;false;;
9916331;3500001000016-1;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 NEGRO;0.34;10;false;metro;;0;BASE;false;;
9916332;21300580;CREM POLIE FIJA 3 AUTOMA 030 CTMS CFC36 DA E NEGRO;1;10;false;Unidad;;0;BASE;false;;
9916333;51C2120-05AVA;NYLTEX 120T24 CONE TXN NEGRO (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916334;3157080-C9700;EPIC HL80T40 CONE PPC NEGRO (HILO);3805;10;false;metro;;0;BASE;false;;
9916335;353;HILAZA NYLON NEGRO (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916336;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916337;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916338;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916339;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916340;FP1512-2;ALEXIA XS NEGRO;1;10;true;unidad;PP-FP1512-2;0;BASE;false;Main Workshop;9916327|9916328|9916329|9916330|9916331|9916332|9916333|9916334|9916335|9916336|9916337|9916338|9916339
9916341;4A1000010000000U985001;TELA DE PUNTO BARANOA C.O NEGRO;0.6;10;false;metro;;0;BASE;false;;
9916342;4A1000020000000U985001;TELA DE PUNTO FRANCINE CO NEGRO;0.63;10;false;metro;;0;BASE;false;;
9916343;614E6037-2;ELASTICO BASE ENCAJE SILICONA 2L COLOR 99-0000 NEGRO ( ENCAJE CON FLOR );1.06;10;false;metro;;0;BASE;false;;
9916344;37516000-1;ELASTICO BASE 99-0001 NEGRO ( SESGO );1.18;10;false;metro;;0;BASE;false;;
9916345;3500001000016-1;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 NEGRO;0.34;10;false;metro;;0;BASE;false;;
9916346;21300580;CREM POLIE FIJA 3 AUTOMA 030 CTMS CFC36 DA E NEGRO;1;10;false;Unidad;;0;BASE;false;;
9916347;51C2120-05AVA;NYLTEX 120T24 CONE TXN NEGRO (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916348;3157080-C9700;EPIC HL80T40 CONE PPC NEGRO (HILO);3805;10;false;metro;;0;BASE;false;;
9916349;353;HILAZA NYLON NEGRO (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916350;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916351;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916352;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916353;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916354;FP1512-3;ALEXIA S NEGRO;1;10;true;unidad;PP-FP1512-3;0;BASE;false;Main Workshop;9916341|9916342|9916343|9916344|9916345|9916346|9916347|9916348|9916349|9916350|9916351|9916352|9916353
9916355;4A1000010000000U985001;TELA DE PUNTO BARANOA C.O NEGRO;0.63;10;false;metro;;0;BASE;false;;
9916356;4A1000020000000U985001;TELA DE PUNTO FRANCINE CO NEGRO;0.67;10;false;metro;;0;BASE;false;;
9916357;614E6037-2;ELASTICO BASE ENCAJE SILICONA 2L COLOR 99-0000 NEGRO ( ENCAJE CON FLOR );1.1;10;false;metro;;0;BASE;false;;
9916358;37516000-1;ELASTICO BASE 99-0001 NEGRO ( SESGO );1.2;10;false;metro;;0;BASE;false;;
9916359;3500001000016-1;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 NEGRO;0.34;10;false;metro;;0;BASE;false;;
9916360;21300580;CREM POLIE FIJA 3 AUTOMA 030 CTMS CFC36 DA E NEGRO;1;10;false;Unidad;;0;BASE;false;;
9916361;51C2120-05AVA;NYLTEX 120T24 CONE TXN NEGRO (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916362;3157080-C9700;EPIC HL80T40 CONE PPC NEGRO (HILO);3805;10;false;metro;;0;BASE;false;;
9916363;353;HILAZA NYLON NEGRO (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916364;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916365;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916366;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916367;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916368;FP1512-4;ALEXIA M NEGRO;1;10;true;unidad;PP-FP1512-4;0;BASE;false;Main Workshop;9916355|9916356|9916357|9916358|9916359|9916360|9916361|9916362|9916363|9916364|9916365|9916366|9916367
9916369;4A1000010000000U985001;TELA DE PUNTO BARANOA C.O NEGRO;0.66;10;false;metro;;0;BASE;false;;
9916370;4A1000020000000U985001;TELA DE PUNTO FRANCINE CO NEGRO;0.7;10;false;metro;;0;BASE;false;;
9916371;614E6037-2;ELASTICO BASE ENCAJE SILICONA 2L COLOR 99-0000 NEGRO ( ENCAJE CON FLOR );1.14;10;false;metro;;0;BASE;false;;
9916372;37516000-1;ELASTICO BASE 99-0001 NEGRO ( SESGO );1.24;10;false;metro;;0;BASE;false;;
9916373;3500001000016-1;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 NEGRO;0.36;10;false;metro;;0;BASE;false;;
9916374;21330580;CREM POLIE FIJA 3 AUTOMA 033 CTMS CFC36 DA E NEGRO;1;10;false;Unidad;;0;BASE;false;;
9916375;51C2120-05AVA;NYLTEX 120T24 CONE TXN NEGRO (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916376;3157080-C9700;EPIC HL80T40 CONE PPC NEGRO (HILO);3805;10;false;metro;;0;BASE;false;;
9916377;353;HILAZA NYLON NEGRO (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916378;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916379;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916380;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916381;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916382;FP1512-5;ALEXIA L NEGRO;1;10;true;unidad;PP-FP1512-5;0;BASE;false;Main Workshop;9916369|9916370|9916371|9916372|9916373|9916374|9916375|9916376|9916377|9916378|9916379|9916380|9916381
9916383;4A1000010000000U985001;TELA DE PUNTO BARANOA C.O NEGRO;0.69;10;false;metro;;0;BASE;false;;
9916384;4A1000020000000U985001;TELA DE PUNTO FRANCINE CO NEGRO;0.74;10;false;metro;;0;BASE;false;;
9916385;614E6037-2;ELASTICO BASE ENCAJE SILICONA 2L COLOR 99-0000 NEGRO ( ENCAJE CON FLOR );1.18;10;false;metro;;0;BASE;false;;
9916386;37516000-1;ELASTICO BASE 99-0001 NEGRO ( SESGO );1.28;10;false;metro;;0;BASE;false;;
9916387;3500001000016-1;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 NEGRO;0.36;10;false;metro;;0;BASE;false;;
9916388;21330580;CREM POLIE FIJA 3 AUTOMA 033 CTMS CFC36 DA E NEGRO;1;10;false;Unidad;;0;BASE;false;;
9916389;51C2120-05AVA;NYLTEX 120T24 CONE TXN NEGRO (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916390;3157080-C9700;EPIC HL80T40 CONE PPC NEGRO (HILO);3805;10;false;metro;;0;BASE;false;;
9916391;353;HILAZA NYLON NEGRO (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916392;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916393;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916394;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916395;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916396;FP1512-6;ALEXIA XL NEGRO;1;10;true;unidad;PP-FP1512-6;0;BASE;false;Main Workshop;9916383|9916384|9916385|9916386|9916387|9916388|9916389|9916390|9916391|9916392|9916393|9916394|9916395
9916397;4A1000010000000U985001;TELA DE PUNTO BARANOA C.O NEGRO;0.72;10;false;metro;;0;BASE;false;;
9916398;4A1000020000000U985001;TELA DE PUNTO FRANCINE CO NEGRO;0.78;10;false;metro;;0;BASE;false;;
9916399;614E6037-2;ELASTICO BASE ENCAJE SILICONA 2L COLOR 99-0000 NEGRO ( ENCAJE CON FLOR );1.22;10;false;metro;;0;BASE;false;;
9916400;37516000-1;ELASTICO BASE 99-0001 NEGRO ( SESGO );1.32;10;false;metro;;0;BASE;false;;
9916401;3500001000016-1;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 NEGRO;0.36;10;false;metro;;0;BASE;false;;
9916402;21330580;CREM POLIE FIJA 3 AUTOMA 033 CTMS CFC36 DA E NEGRO;1;10;false;Unidad;;0;BASE;false;;
9916403;51C2120-05AVA;NYLTEX 120T24 CONE TXN NEGRO (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916404;3157080-C9700;EPIC HL80T40 CONE PPC NEGRO (HILO);3805;10;false;metro;;0;BASE;false;;
9916405;353;HILAZA NYLON NEGRO (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916406;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916407;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916408;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916409;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916410;FP1512-7;ALEXIA 2XL NEGRO;1;10;true;unidad;PP-FP1512-7;0;BASE;false;Main Workshop;9916397|9916398|9916399|9916400|9916401|9916402|9916403|9916404|9916405|9916406|9916407|9916408|9916409
9916411;4A1000010000000U985001;TELA DE PUNTO BARANOA C.O NEGRO;0.75;10;false;metro;;0;BASE;false;;
9916412;4A1000020000000U985001;TELA DE PUNTO FRANCINE CO NEGRO;0.82;10;false;metro;;0;BASE;false;;
9916413;614E6037-2;ELASTICO BASE ENCAJE SILICONA 2L COLOR 99-0000 NEGRO ( ENCAJE CON FLOR );1.26;10;false;metro;;0;BASE;false;;
9916414;37516000-1;ELASTICO BASE 99-0001 NEGRO ( SESGO );1.36;10;false;metro;;0;BASE;false;;
9916415;3500001000016-1;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 NEGRO;0.38;10;false;metro;;0;BASE;false;;
9916416;51C2120-05AVA;NYLTEX 120T24 CONE TXN NEGRO (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916417;3157080-C9700;EPIC HL80T40 CONE PPC NEGRO (HILO);3805;10;false;metro;;0;BASE;false;;
9916418;353;HILAZA NYLON NEGRO (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916419;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916420;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916421;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916422;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916423;FP1512-8;ALEXIA 3XL NEGRO;1;10;true;unidad;PP-FP1512-8;0;BASE;false;Main Workshop;9916411|9916412|9916413|9916414|9916415|9916416|9916417|9916418|9916419|9916420|9916421|9916422
9916424;4A1000010000000U985001;TELA DE PUNTO BARANOA C.O NEGRO;0.78;10;false;metro;;0;BASE;false;;
9916425;4A1000020000000U985001;TELA DE PUNTO FRANCINE CO NEGRO;0.86;10;false;metro;;0;BASE;false;;
9916426;614E6037-2;ELASTICO BASE ENCAJE SILICONA 2L COLOR 99-0000 NEGRO ( ENCAJE CON FLOR );1.32;10;false;metro;;0;BASE;false;;
9916427;37516000-1;ELASTICO BASE 99-0001 NEGRO ( SESGO );1.4;10;false;metro;;0;BASE;false;;
9916428;3500001000016-1;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 NEGRO;0.38;10;false;metro;;0;BASE;false;;
9916429;51C2120-05AVA;NYLTEX 120T24 CONE TXN NEGRO (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916430;3157080-C9700;EPIC HL80T40 CONE PPC NEGRO (HILO);3805;10;false;metro;;0;BASE;false;;
9916431;353;HILAZA NYLON NEGRO (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916432;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916433;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916434;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916435;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916436;FP1512-9;ALEXIA 4XL NEGRO;1;10;true;unidad;PP-FP1512-9;0;BASE;false;Main Workshop;9916424|9916425|9916426|9916427|9916428|9916429|9916430|9916431|9916432|9916433|9916434|9916435
9916437;4A1000010000000U985001;TELA DE PUNTO BARANOA C.O NEGRO;0.81;10;false;metro;;0;BASE;false;;
9916438;4A1000020000000U985001;TELA DE PUNTO FRANCINE CO NEGRO;0.89;10;false;metro;;0;BASE;false;;
9916439;614E6037-2;ELASTICO BASE ENCAJE SILICONA 2L COLOR 99-0000 NEGRO ( ENCAJE CON FLOR );1.36;10;false;metro;;0;BASE;false;;
9916440;37516000-1;ELASTICO BASE 99-0001 NEGRO ( SESGO );1.42;10;false;metro;;0;BASE;false;;
9916441;3500001000016-1;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 NEGRO;0.38;10;false;metro;;0;BASE;false;;
9916442;51C2120-05AVA;NYLTEX 120T24 CONE TXN NEGRO (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916443;3157080-C9700;EPIC HL80T40 CONE PPC NEGRO (HILO);3805;10;false;metro;;0;BASE;false;;
9916444;353;HILAZA NYLON NEGRO (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916445;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9916446;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916447;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916448;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916449;FP1512-10;ALEXIA 5XL NEGRO;1;10;true;unidad;PP-FP1512-10;0;BASE;false;Main Workshop;9916437|9916438|9916439|9916440|9916441|9916442|9916443|9916444|9916445|9916446|9916447|9916448
9916450;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.54;10;false;metro;;0;BASE;false;;
9916451;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.6;10;false;metro;;0;BASE;false;;
9916452;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );0.98;10;false;metro;;0;BASE;false;;
9916453;37516000-2;ELASTICO BASE 02-0281 BEIGE ( SESGO );1.14;10;false;metro;;0;BASE;false;;
9916454;3500001000016-2;ABROCHADURA ACERO 3 POSICIONES POR METROS BROCHE 1.0 BEIGE;0.34;10;false;metro;;0;BASE;false;;
9916455;21300123;CREM POLIE FIJA 3 AUTOMA 030 CTMS CFC36 DA E BEIGE;1;10;false;Unidad;;0;BASE;false;;
9916456;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9916457;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9916458;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9916459;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9916460;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9916461;FP1512-11;ALEXIA 2XS BEIGE;1;10;true;unidad;PP-FP1512-11;0;BASE;false;Main Workshop;9916450|9916451|9916452|9916453|9916454|9916455|9916456|9916457|9916458|9916459|9916460
9916462;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.57;10;false;metro;;0;BASE;false;;
